airline_name,overall_rating,review_date,seat_type,type_of_traveller,is_recommended,verified,seat_comfort,cabin_staff_service,food_&_beverages,ground_service,inflight_entertainment,value_for_money,rating_category
Go First,1.0,2023-04-04,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,1.0,1.0,Low
Go First,1.0,2023-03-29,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,2.0,2.0,1.0,Low
Go First,1.0,2023-03-28,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-03-27,Economy Class,Solo Leisure,0,True,3.0,3.0,1.0,2.0,2.0,1.0,Low
Go First,1.0,2023-03-26,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,2.0,2.0,1.0,Low
Go First,1.0,2023-03-25,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-03-25,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2023-03-25,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-03-24,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,2.0,Low
Go First,1.0,2023-03-24,Economy Class,Family Leisure,0,True,3.0,1.0,2.0,1.0,1.0,1.0,Low
Go First,1.0,,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,8.0,,Economy Class,Couple Leisure,1,True,5.0,5.0,4.0,4.0,3.0,4.0,High
Go First,2.0,,Economy Class,Solo Leisure,0,True,1.0,4.0,2.0,3.0,2.0,1.0,Low
Go First,1.0,2023-03-20,Economy Class,Family Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-03-20,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-03-19,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2023-03-19,Economy Class,Family Leisure,0,True,5.0,5.0,2.0,1.0,1.0,1.0,Low
Go First,1.0,2023-03-10,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,3.0,2023-03-05,Economy Class,Family Leisure,0,False,2.0,4.0,2.0,2.0,2.0,3.0,Low
Go First,1.0,,Economy Class,Business,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-02-19,Economy Class,Couple Leisure,0,True,2.0,3.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2023-02-18,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2023-02-18,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-02-12,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Go First,1.0,2023-02-11,Economy Class,Family Leisure,0,True,1.0,2.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-02-11,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2023-02-11,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,2.0,2023-02-08,Economy Class,Couple Leisure,0,True,3.0,1.0,1.0,2.0,2.0,2.0,Low
Go First,1.0,2023-02-07,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2023-01-29,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2023-01-27,Premium Economy,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,3.0,1.0,1.0,1.0,Low
Go First,6.0,2023-01-14,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Medium
Go First,1.0,2022-12-26,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-12-08,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-12-06,Economy Class,Solo Leisure,0,False,1.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-12-06,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-12-05,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-11-24,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-11-18,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-11-14,Economy Class,Solo Leisure,0,True,2.0,2.0,1.0,1.0,1.0,2.0,Low
Go First,1.0,2022-11-14,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-11-13,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-11-12,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-11-12,Economy Class,Business,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,3.0,2022-11-12,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-11-12,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-11-11,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-11-05,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,7.0,2022-11-05,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,4.0,High
Go First,7.0,,Economy Class,Solo Leisure,1,True,3.0,4.0,2.0,4.0,2.0,4.0,High
Go First,1.0,,Economy Class,Solo Leisure,0,True,2.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,7.0,2022-10-19,Economy Class,Business,1,True,3.0,3.0,2.0,3.0,2.0,4.0,High
Go First,1.0,2022-10-15,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,2.0,2022-10-06,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Go First,1.0,2022-10-04,Economy Class,Business,0,True,1.0,3.0,3.0,1.0,1.0,1.0,Low
Go First,1.0,2022-09-27,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-09-25,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-09-24,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,,Economy Class,Couple Leisure,0,False,1.0,2.0,1.0,2.0,1.0,1.0,Low
Go First,7.0,2022-09-20,Economy Class,Business,1,True,3.0,4.0,2.0,3.0,2.0,4.0,High
Go First,4.0,2022-09-20,Economy Class,Solo Leisure,0,True,4.0,3.0,1.0,2.0,2.0,1.0,Medium
Go First,1.0,2022-09-15,Economy Class,Business,0,True,2.0,3.0,2.0,1.0,1.0,1.0,Low
Go First,1.0,2022-09-13,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-09-13,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-09-11,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-09-09,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Go First,1.0,2022-09-07,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Go First,1.0,2022-09-05,Economy Class,Solo Leisure,0,True,2.0,2.0,1.0,1.0,1.0,1.0,Low
Go First,9.0,,Economy Class,Business,1,True,3.0,4.0,2.0,3.0,2.0,4.0,High
Go First,1.0,2022-08-18,Economy Class,Family Leisure,0,True,3.0,1.0,1.0,1.0,2.0,1.0,Low
Go First,2.0,2022-08-15,Economy Class,Family Leisure,0,False,2.0,2.0,2.0,1.0,2.0,2.0,Low
GoAir,1.0,2021-11-26,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-11-14,Economy Class,Business,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-08-16,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-08-05,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,True,2.0,3.0,2.0,1.0,1.0,1.0,Low
GoAir,1.0,2021-07-28,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-07-27,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,2.0,2021-07-25,Economy Class,Family Leisure,0,False,2.0,2.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-06-28,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-06-26,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-05-08,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-04-27,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,4.0,2.0,5.0,Low
GoAir,1.0,2021-04-20,Economy Class,Solo Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,2.0,2021-03-19,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,2021-03-12,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-02-20,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-02-20,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,2021-02-04,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-02-04,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-01-25,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,4.0,5.0,Low
GoAir,1.0,2021-01-19,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,2021-01-19,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2021-01-08,Economy Class,Family Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-12-19,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-12-10,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-11-09,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-11-06,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-10-30,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-10-27,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-10-04,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-09-08,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,3.0,2020-08-17,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,2.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-07-18,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-07-11,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,2.0,2020-06-24,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-06-11,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-06-10,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-06-10,Economy Class,Family Leisure,1,True,5.0,5.0,2.0,5.0,2.0,5.0,Low
GoAir,1.0,2020-06-09,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,2.0,Low
GoAir,1.0,2020-06-07,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-06-05,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-05-25,Economy Class,Solo Leisure,1,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-04-15,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-04-07,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-04-05,Economy Class,Business,1,True,4.0,5.0,2.0,5.0,2.0,5.0,Low
GoAir,1.0,2020-03-29,Economy Class,Solo Leisure,0,False,2.0,2.0,2.0,2.0,2.0,2.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Business,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-03-19,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-03-15,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-03-11,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-03-10,Economy Class,Solo Leisure,0,True,1.0,2.0,1.0,2.0,1.0,1.0,Low
GoAir,2.0,2020-03-10,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,7.0,2020-03-09,Economy Class,Family Leisure,0,False,2.0,1.0,1.0,1.0,2.0,2.0,High
GoAir,5.0,2020-03-05,Economy Class,Couple Leisure,1,True,4.0,3.0,2.0,1.0,2.0,3.0,Medium
GoAir,2.0,,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,2.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,False,2.0,3.0,2.0,3.0,2.0,1.0,Low
GoAir,2.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,2.0,,Economy Class,Couple Leisure,0,False,2.0,3.0,2.0,1.0,2.0,2.0,Low
GoAir,8.0,,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
GoAir,2.0,2020-02-20,Economy Class,Business,0,False,2.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-02-20,Economy Class,Solo Leisure,0,True,2.0,5.0,2.0,5.0,2.0,1.0,Low
GoAir,2.0,2020-02-19,Economy Class,Solo Leisure,0,True,1.0,2.0,2.0,1.0,2.0,2.0,Low
GoAir,8.0,2020-02-17,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,4.0,2.0,4.0,High
GoAir,1.0,2020-02-15,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-02-13,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-02-11,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-02-11,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,4.0,Low
GoAir,1.0,2020-02-09,Business Class,Business,0,True,1.0,2.0,3.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-02-06,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-02-05,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-01-26,Economy Class,Couple Leisure,0,True,2.0,2.0,2.0,1.0,2.0,2.0,Low
GoAir,1.0,2020-01-24,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-01-18,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2020-01-13,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,4.0,2020-01-10,Economy Class,Couple Leisure,0,True,2.0,3.0,2.0,2.0,2.0,2.0,Medium
GoAir,3.0,2020-01-09,Economy Class,Solo Leisure,0,False,3.0,3.0,3.0,2.0,1.0,3.0,Low
GoAir,1.0,2020-01-08,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,2.0,2020-01-06,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,True,1.0,3.0,3.0,1.0,2.0,1.0,Low
GoAir,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2019-12-30,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2019-12-27,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
GoAir,1.0,2019-12-26,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
GoAir,1.0,2019-12-24,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Golden Myanmar Airlines,8.0,2019-04-07,Economy Class,Solo Leisure,1,False,4.0,5.0,4.0,5.0,2.0,5.0,High
Golden Myanmar Airlines,9.0,2019-03-20,Economy Class,Couple Leisure,1,True,4.0,5.0,3.0,3.0,2.0,4.0,High
Golden Myanmar Airlines,1.0,2018-03-15,Economy Class,Solo Leisure,1,True,4.0,5.0,5.0,5.0,2.0,5.0,Low
Grand Cru Airlines,1.0,2016-09-25,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Greater Bay Airlines,6.0,,Economy Class,Solo Leisure,1,True,3.0,2.0,3.0,4.0,2.0,4.0,Medium
Greater Bay Airlines,1.0,2023-02-09,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Greater Bay Airlines,1.0,2023-01-15,Economy Class,Family Leisure,0,False,2.0,1.0,1.0,1.0,2.0,1.0,Low
Greater Bay Airlines,4.0,2022-12-18,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,2.0,Medium
Gulf Air,1.0,,Economy Class,Solo Leisure,1,True,5.0,4.0,3.0,5.0,3.0,5.0,Low
Gulf Air,7.0,2023-07-16,Business Class,Business,1,True,4.0,4.0,4.0,2.0,3.0,4.0,High
Gulf Air,1.0,2023-07-09,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Gulf Air,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Gulf Air,1.0,2023-06-20,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Gulf Air,1.0,2023-06-19,Business Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,4.0,5.0,Low
Gulf Air,2.0,2023-06-13,Economy Class,Solo Leisure,0,True,4.0,3.0,3.0,1.0,4.0,2.0,Low
Gulf Air,1.0,2023-06-06,Business Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Gulf Air,9.0,,Economy Class,Couple Leisure,1,False,4.0,4.0,4.0,5.0,3.0,5.0,High
Gulf Air,9.0,2023-04-28,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,4.0,5.0,5.0,High
Gulf Air,1.0,,Economy Class,Solo Leisure,0,False,2.0,1.0,2.0,1.0,2.0,1.0,Low
Gulf Air,1.0,2023-03-08,Economy Class,Business,0,True,4.0,4.0,3.0,1.0,4.0,2.0,Low
Gulf Air,1.0,2023-02-19,Business Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Gulf Air,7.0,,Economy Class,Solo Leisure,1,False,4.0,5.0,4.0,5.0,3.0,5.0,High
Gulf Air,1.0,2023-01-28,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Gulf Air,1.0,,Economy Class,Family Leisure,0,True,2.0,2.0,1.0,1.0,1.0,1.0,Low
Gulf Air,3.0,2023-01-14,Economy Class,Solo Leisure,0,True,3.0,5.0,4.0,4.0,4.0,2.0,Low
Gulf Air,1.0,,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Gulf Air,1.0,2022-12-24,Economy Class,Family Leisure,0,False,3.0,1.0,2.0,1.0,1.0,2.0,Low
Gulf Air,1.0,2022-12-06,Economy Class,Solo Leisure,0,False,3.0,3.0,3.0,1.0,3.0,1.0,Low
Gulf Air,1.0,,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Gulf Air,8.0,2022-11-05,Business Class,Solo Leisure,1,True,5.0,5.0,4.0,4.0,3.0,4.0,High
Gulf Air,1.0,2022-11-04,Economy Class,Solo Leisure,0,True,3.0,3.0,1.0,1.0,1.0,5.0,Low
Gulf Air,2.0,,Business Class,Couple Leisure,0,True,4.0,2.0,2.0,1.0,1.0,1.0,Low
Gulf Air,7.0,2022-10-29,Economy Class,Solo Leisure,1,True,4.0,3.0,4.0,5.0,2.0,3.0,High
Gulf Air,5.0,2022-10-29,Economy Class,Solo Leisure,1,True,5.0,4.0,3.0,4.0,3.0,3.0,Medium
Gulf Air,7.0,2022-10-29,Business Class,Solo Leisure,1,True,5.0,5.0,4.0,4.0,3.0,4.0,High
Gulf Air,9.0,2022-10-20,Economy Class,Family Leisure,1,True,5.0,5.0,2.0,5.0,5.0,3.0,High
Gulf Air,8.0,2022-10-20,Economy Class,Family Leisure,1,True,4.0,4.0,3.0,4.0,3.0,4.0,High
Gulf Air,3.0,2022-10-09,Economy Class,Family Leisure,0,True,3.0,2.0,2.0,1.0,2.0,1.0,Low
Gulf Air,1.0,,Economy Class,Couple Leisure,0,True,2.0,1.0,2.0,1.0,2.0,2.0,Low
Gulf Air,1.0,2022-09-27,Economy Class,Solo Leisure,0,True,1.0,3.0,2.0,1.0,2.0,1.0,Low
Gulf Air,1.0,2022-09-26,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Gulf Air,9.0,2022-09-20,Business Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,3.0,5.0,High
Gulf Air,3.0,2022-09-10,Economy Class,Business,0,True,3.0,3.0,3.0,3.0,3.0,3.0,Low
Gulf Air,1.0,2022-09-09,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Gulf Air,8.0,,Economy Class,Solo Leisure,1,True,5.0,4.0,3.0,5.0,1.0,4.0,High
Gulf Air,2.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,3.0,2.0,2.0,1.0,Low
Gulf Air,1.0,,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Gulf Air,8.0,2022-08-16,Economy Class,Solo Leisure,1,True,5.0,5.0,2.0,4.0,5.0,3.0,High
Gulf Air,8.0,2022-08-16,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,5.0,3.0,High
Gulf Air,6.0,2022-08-16,Economy Class,Solo Leisure,0,True,4.0,3.0,3.0,2.0,1.0,4.0,Medium
Gulf Air,1.0,2022-08-12,Economy Class,Solo Leisure,0,True,4.0,3.0,1.0,3.0,4.0,3.0,Low
Gulf Air,5.0,2022-07-25,Business Class,Solo Leisure,0,True,5.0,3.0,5.0,5.0,3.0,4.0,Medium
Gulf Air,7.0,2022-07-24,Economy Class,Family Leisure,1,True,4.0,4.0,3.0,5.0,3.0,3.0,High
Gulf Air,7.0,2022-07-24,Economy Class,Family Leisure,1,True,5.0,4.0,3.0,5.0,3.0,3.0,High
Gulf Air,4.0,2022-07-19,Economy Class,Solo Leisure,0,True,2.0,2.0,3.0,2.0,3.0,3.0,Medium
Gulf Air,5.0,2022-07-09,Economy Class,Solo Leisure,0,True,4.0,4.0,1.0,2.0,1.0,3.0,Medium
Gulf Air,3.0,2022-07-09,Business Class,Solo Leisure,1,True,5.0,2.0,2.0,3.0,3.0,3.0,Low
Gulf Air,1.0,2022-07-04,Economy Class,Couple Leisure,0,True,3.0,1.0,1.0,1.0,1.0,1.0,Low
Gulf Air,6.0,2022-05-29,Economy Class,Solo Leisure,1,True,3.0,4.0,4.0,3.0,2.0,5.0,Medium
